order_item_id,order_id,product_id,quantity,discount
12815,4233,13,2,0.1
12816,4233,98,2,0.18
12817,4233,49,1,0.19
12818,4233,63,4,0.06
12819,4233,36,5,0.08
12820,4234,49,3,0.02
12821,4234,99,5,0.23
12822,4234,77,4,0.14
12823,4234,47,2,0.11
12824,4235,1,5,0.06
12825,4235,83,4,0.01
12826,4235,7,4,0.07
12827,4236,49,1,0.04
12828,4236,25,1,0.22
12829,4237,55,4,0.25
12830,4237,21,4,0.02
12831,4237,96,2,0.13
12832,4238,19,3,0.1
12833,4238,77,5,0.17
12834,4238,91,4,0.26
12835,4238,26,5,0.22
12836,4238,24,3,0.06
12837,4239,20,1,0.08
12838,4239,22,5,0.05
12839,4239,24,2,0.28
12840,4239,29,2,0.16
12841,4239,11,2,0.15
12842,4240,23,2,0.07
12843,4240,77,1,0.12
12844,4240,63,1,0.23
12845,4241,6,1,0.3
12846,4241,39,1,0.05
12847,4241,44,2,0.06
12848,4242,33,3,0.12
12849,4242,87,1,0.16
12850,4243,29,5,0.21
12851,4243,90,3,0.01
12852,4243,54,2,0.21
12853,4243,79,2,0.06
12854,4243,59,3,0.03
12855,4244,44,5,0.25
12856,4244,94,2,0.06
12857,4245,58,5,0.19
12858,4245,75,3,0.24
12859,4245,11,5,0.01
12860,4245,32,1,0.17
12861,4245,96,3,0.1
12862,4246,47,5,0.1
12863,4246,66,2,0.1
12864,4246,62,2,0.07
12865,4246,95,2,0
12866,4247,1,5,0.13
12867,4247,9,5,0.13
12868,4247,39,5,0.25
12869,4247,51,4,0.09
12870,4248,22,5,0.03
12871,4248,71,2,0.22
12872,4248,83,4,0.26
12873,4249,72,4,0.17
12874,4250,59,1,0.22
12875,4250,43,2,0.2
12876,4251,82,3,0.27
12877,4251,14,1,0.22
12878,4251,8,3,0.11
12879,4252,23,3,0.29
12880,4252,19,4,0.2
12881,4252,58,4,0.27
12882,4252,65,1,0.24
12883,4253,34,1,0.22
12884,4253,73,4,0.09
12885,4253,5,2,0.06
12886,4253,35,2,0.25
12887,4253,99,3,0.23
12888,4254,4,4,0.1
12889,4254,93,2,0.04
12890,4255,82,1,0.09
12891,4255,29,3,0.26
12892,4255,90,2,0.14
12893,4255,45,2,0.27
12894,4256,25,1,0.01
12895,4256,9,3,0.2
12896,4256,53,5,0.07
12897,4257,80,3,0.07
12898,4258,96,2,0.05
12899,4259,21,4,0.08
12900,4259,57,3,0.13
12901,4259,60,1,0.13
12902,4260,38,3,0.05
12903,4260,53,2,0.01
12904,4260,85,1,0.14
12905,4260,11,1,0.22
12906,4261,14,2,0.09
12907,4262,68,1,0.11
12908,4262,78,3,0.28
12909,4262,14,1,0.22
12910,4263,40,5,0.2
12911,4263,4,3,0.08
12912,4263,9,1,0.2
12913,4263,100,1,0.13
12914,4264,89,1,0.22
12915,4264,38,5,0.05
12916,4265,37,5,0.18
12917,4266,92,4,0.09
12918,4267,11,2,0.02
12919,4267,59,1,0.2
12920,4267,36,2,0.02
12921,4268,48,1,0.07
12922,4268,47,5,0.15
12923,4268,71,3,0.01
12924,4269,2,4,0.13
12925,4269,46,1,0.08
12926,4269,34,5,0.07
12927,4269,10,3,0.12
12928,4270,45,1,0.08
12929,4270,17,4,0.14
12930,4270,88,2,0.02
12931,4270,100,2,0.16
12932,4270,15,1,0.29
12933,4271,16,1,0.27
12934,4272,23,4,0.25
12935,4272,33,2,0.23
12936,4272,79,2,0.08
12937,4272,5,4,0.03
12938,4273,42,1,0.19
12939,4273,90,4,0.06
12940,4273,41,3,0.06
12941,4273,90,1,0.15
12942,4274,10,2,0.04
12943,4274,57,2,0.1
12944,4274,5,5,0.19
12945,4274,40,3,0.24
12946,4275,39,1,0.16
12947,4275,56,1,0.22
12948,4276,87,5,0.04
12949,4276,99,2,0.24
12950,4276,53,1,0.03
12951,4276,2,5,0.22
12952,4277,74,2,0.23
12953,4277,76,1,0.28
12954,4277,91,3,0.23
12955,4277,4,5,0.18
12956,4277,65,1,0.05
12957,4278,58,1,0.3
12958,4278,76,2,0.2
12959,4278,83,2,0.15
12960,4278,58,3,0.22
12961,4278,43,5,0.26
12962,4279,80,2,0.24
12963,4279,34,2,0.09
12964,4279,43,1,0.04
12965,4280,34,2,0.14
12966,4280,69,4,0.19
12967,4280,51,4,0.27
12968,4280,71,1,0.26
12969,4281,43,1,0.29
12970,4282,73,2,0.21
12971,4282,60,2,0.25
12972,4283,3,4,0.15
12973,4283,64,5,0.15
12974,4284,59,4,0.15
12975,4284,2,4,0
12976,4284,89,2,0.08
12977,4284,7,5,0.18
12978,4285,82,3,0.02
12979,4285,89,2,0.06
12980,4286,46,4,0.17
12981,4287,72,2,0.2
12982,4288,50,1,0.25
12983,4288,50,2,0
12984,4288,58,2,0.18
12985,4288,42,1,0.2
12986,4289,83,4,0.02
12987,4289,88,5,0.27
12988,4289,54,5,0.13
12989,4289,15,1,0.26
12990,4290,71,3,0
12991,4291,80,1,0.22
12992,4291,24,4,0.12
12993,4292,28,4,0.01
12994,4292,68,4,0.07
12995,4292,27,2,0.24
12996,4292,77,3,0.01
12997,4293,90,4,0.19
12998,4293,64,4,0
12999,4293,92,3,0.11
13000,4293,68,1,0.19
13001,4294,7,5,0.02
13002,4294,28,1,0.12
13003,4294,80,2,0.11
13004,4295,98,5,0.25
13005,4295,45,3,0.27
13006,4295,38,3,0.24
13007,4295,75,5,0.22
13008,4295,100,1,0.25
13009,4296,28,4,0.02
13010,4296,7,3,0
13011,4296,24,5,0.19
13012,4297,79,1,0.13
13013,4297,12,5,0.04
13014,4297,81,5,0.03
13015,4297,40,5,0.26
13016,4297,27,4,0.15
13017,4298,79,1,0.07
13018,4298,12,4,0.13
13019,4298,73,1,0.29
13020,4299,56,4,0.1
13021,4299,3,1,0.08
13022,4299,64,3,0.19
13023,4299,26,1,0.1
13024,4300,46,2,0.27
13025,4300,80,3,0.02
13026,4300,69,2,0.25
13027,4300,51,1,0.27
13028,4301,8,2,0.13
13029,4301,38,5,0.13
13030,4301,47,4,0.14
13031,4301,48,2,0.23
13032,4301,42,1,0.27
13033,4302,34,4,0.09
13034,4302,77,2,0.15
13035,4303,14,2,0.02
13036,4303,70,1,0.23
13037,4303,92,1,0.06
13038,4303,70,1,0.26
13039,4303,15,1,0.07
13040,4304,1,5,0.05
13041,4304,31,3,0.27
13042,4305,2,5,0.21
13043,4305,4,5,0.14
13044,4305,63,5,0.16
13045,4305,46,1,0.27
13046,4306,11,5,0.01
13047,4306,51,3,0.09
13048,4306,77,1,0.08
13049,4306,76,3,0.22
13050,4307,92,1,0.13
13051,4307,83,2,0.04
13052,4307,22,4,0.21
13053,4307,57,2,0.13
13054,4308,44,3,0.23
13055,4309,22,4,0.01
13056,4310,67,3,0.26
13057,4310,53,3,0.22
13058,4311,19,1,0.21
13059,4311,76,3,0.11
13060,4311,65,4,0.27
13061,4311,80,5,0.27
13062,4311,25,5,0.13
13063,4312,46,2,0.26
13064,4312,9,5,0.01
13065,4312,30,5,0.09
13066,4313,53,1,0.24
13067,4313,39,3,0.08
13068,4313,94,2,0.2
13069,4313,99,4,0.27
13070,4314,99,1,0.19
13071,4314,8,5,0.1
13072,4314,44,2,0.23
13073,4314,60,5,0.09
13074,4315,97,2,0.03
13075,4315,92,2,0.2
13076,4315,24,5,0
13077,4315,21,3,0.28
13078,4316,83,4,0.16
13079,4316,44,2,0.25
13080,4317,52,1,0.1
13081,4317,21,1,0.23
13082,4317,55,4,0.12
13083,4318,67,5,0.12
13084,4319,3,4,0.28
13085,4320,41,5,0.27
13086,4320,58,5,0.2
13087,4320,91,3,0.04
13088,4320,48,4,0.11
13089,4321,97,5,0.07
13090,4321,43,3,0.21
13091,4322,81,3,0.22
13092,4323,3,2,0.26
13093,4323,71,4,0.06
13094,4323,26,3,0.11
13095,4324,78,1,0.16
13096,4324,33,3,0.18
13097,4324,51,1,0.04
13098,4324,92,4,0.24
13099,4325,24,5,0.21
13100,4325,29,1,0.1
13101,4326,3,4,0
13102,4326,77,1,0.19
13103,4327,91,5,0.21
13104,4327,67,4,0.28
13105,4327,10,3,0.02
13106,4328,31,3,0.24
13107,4328,10,2,0.18
13108,4329,78,3,0.1
13109,4329,97,1,0.15
13110,4330,100,4,0.17
13111,4330,14,3,0.2
13112,4331,19,3,0.01
13113,4331,40,2,0.16
13114,4331,18,1,0.25
13115,4332,46,1,0.2
13116,4332,8,4,0.15
13117,4332,58,4,0.26
13118,4332,43,1,0.01
13119,4332,42,2,0.29
13120,4333,62,4,0.21
13121,4333,84,2,0.12
13122,4333,58,2,0.07
13123,4334,9,3,0.05
13124,4334,33,4,0.08
13125,4334,46,1,0.25
13126,4334,95,2,0.04
13127,4335,56,4,0.21
13128,4335,83,3,0.15
13129,4335,99,2,0.29
13130,4336,84,2,0.12
13131,4336,70,3,0.02
13132,4336,68,2,0.21
13133,4337,96,4,0.14
13134,4337,8,4,0.02
13135,4337,51,1,0.02
13136,4338,99,1,0.18
13137,4338,40,1,0.27
13138,4338,8,1,0.25
13139,4339,20,3,0.12
13140,4339,66,2,0.27
13141,4339,87,3,0.28
13142,4339,84,4,0.25
13143,4339,58,5,0.07
13144,4340,61,4,0.14
13145,4340,43,3,0
13146,4340,29,3,0.28
13147,4340,61,1,0.08
13148,4340,15,2,0.14
13149,4341,100,2,0.16
13150,4342,54,3,0.24
13151,4342,83,4,0.29
13152,4343,73,2,0.27
13153,4343,49,4,0.11
13154,4344,59,3,0.23
13155,4344,44,3,0
13156,4345,75,5,0.23
13157,4345,74,2,0.18
13158,4345,47,5,0.11
13159,4346,52,3,0.19
13160,4346,22,2,0.21
13161,4347,34,4,0.01
13162,4347,33,3,0.15
13163,4347,51,3,0.15
13164,4347,91,2,0.18
13165,4347,99,1,0.02
13166,4348,94,4,0.12
13167,4348,89,5,0.05
13168,4348,58,1,0.08
13169,4348,31,5,0.16
13170,4348,93,2,0.26
13171,4349,58,1,0.26
13172,4349,46,5,0.07
13173,4349,84,3,0.07
13174,4349,17,5,0.19
13175,4349,85,4,0.27
13176,4350,71,3,0.09
13177,4350,23,3,0.02
13178,4351,99,3,0.25
13179,4351,69,1,0.09
13180,4351,55,5,0.16
13181,4351,90,5,0.21
13182,4351,72,5,0.01
13183,4352,52,2,0.27
13184,4352,33,2,0.15
13185,4352,40,4,0.24
13186,4352,14,1,0.11
13187,4353,59,2,0.14
13188,4353,69,1,0.1
13189,4353,53,1,0.25
13190,4353,52,2,0.02
13191,4353,63,2,0.11
13192,4354,11,2,0.22
13193,4354,93,4,0.06
13194,4354,38,1,0.21
13195,4354,28,1,0.17
13196,4355,51,4,0.12
13197,4356,55,2,0.09
13198,4357,80,5,0.16
13199,4357,74,4,0.14
13200,4357,51,2,0.28
13201,4357,10,5,0.04
13202,4358,60,5,0.29
13203,4358,81,2,0.04
13204,4358,64,4,0.2
13205,4359,55,4,0.01
13206,4359,88,4,0.03
13207,4359,57,1,0.19
13208,4359,67,5,0.11
13209,4359,79,2,0.1
13210,4360,48,2,0.06
13211,4360,41,2,0.18
13212,4360,8,1,0.24
13213,4360,25,3,0.23
13214,4360,29,4,0.07
13215,4361,35,2,0.3
13216,4361,62,1,0.29
13217,4361,45,3,0.16
13218,4362,24,1,0.17
13219,4362,73,3,0.03
13220,4363,78,1,0.14
13221,4364,56,4,0.14
13222,4365,86,5,0.06
13223,4365,15,2,0.03
13224,4365,51,3,0.09
13225,4365,71,2,0.06
13226,4366,21,3,0.1
13227,4366,2,2,0.29
13228,4366,32,2,0.21
13229,4367,94,1,0.01
13230,4367,21,3,0.28
13231,4368,58,3,0.23
13232,4368,77,1,0.09
13233,4368,76,5,0.11
13234,4368,74,4,0.14
13235,4369,13,4,0
13236,4369,55,5,0.2
13237,4370,48,5,0.06
13238,4370,6,1,0.27
13239,4371,43,3,0.11
13240,4371,25,4,0.26
13241,4372,66,5,0.21
13242,4372,30,4,0.15
13243,4372,31,4,0.19
13244,4372,39,3,0.22
13245,4372,75,5,0.26
13246,4373,85,4,0.28
13247,4374,97,2,0.24
13248,4374,58,2,0.17
13249,4375,49,1,0.08
13250,4376,38,2,0.18
13251,4376,18,1,0.03
13252,4376,23,3,0.13
13253,4376,28,3,0.02
13254,4376,78,4,0.16
13255,4377,8,5,0.17
13256,4377,27,5,0.14
13257,4378,13,2,0.28
13258,4379,66,2,0.22
13259,4379,79,5,0.06
13260,4380,6,1,0.11
13261,4380,1,3,0.19
13262,4380,39,4,0.3
13263,4380,11,4,0.17
13264,4380,97,1,0.22
13265,4381,66,1,0.29
13266,4381,5,3,0.22
13267,4381,4,1,0.26
13268,4381,42,3,0.26
13269,4382,3,1,0.24
13270,4382,99,2,0.04
13271,4382,36,2,0.28
13272,4382,54,1,0.27
13273,4382,64,3,0.06
13274,4383,95,1,0.04
13275,4384,35,5,0.1
13276,4384,81,5,0.04
13277,4384,11,4,0.18
13278,4385,77,4,0.25
13279,4386,85,1,0.18
13280,4386,9,2,0.11
13281,4386,9,4,0.19
13282,4386,41,5,0.04
13283,4386,48,5,0.09
13284,4387,51,1,0.27
13285,4387,4,1,0.13
13286,4388,2,1,0.23
13287,4388,44,2,0.3
13288,4388,54,1,0.19
13289,4388,38,2,0.18
13290,4388,47,2,0.2
13291,4389,64,2,0.04
13292,4389,1,5,0.12
13293,4389,15,3,0.06
13294,4389,26,1,0.11
13295,4389,23,3,0.29
13296,4390,40,5,0.16
13297,4390,72,5,0.01
13298,4391,77,4,0.01
13299,4391,53,3,0.17
13300,4391,90,3,0.1
13301,4392,88,4,0.17
13302,4393,21,3,0.01
13303,4393,43,4,0.23
13304,4394,13,1,0.27
13305,4394,73,2,0.11
13306,4394,73,1,0.19
13307,4395,66,5,0.02
13308,4395,51,4,0.15
13309,4396,80,3,0.05
13310,4397,43,5,0.26
13311,4397,49,5,0.26
13312,4397,6,3,0.21
13313,4397,25,5,0.08
13314,4397,76,1,0.01
13315,4398,87,5,0.18
13316,4398,19,3,0.23
13317,4398,70,3,0.15
13318,4398,26,5,0.21
13319,4398,70,1,0.06
13320,4399,28,4,0.14
13321,4400,20,1,0.11
13322,4401,72,4,0.17
13323,4401,89,3,0.16
13324,4401,27,1,0.14
13325,4401,67,4,0.28
13326,4401,10,2,0.08
13327,4402,93,5,0.1
13328,4403,36,1,0.1
13329,4404,71,1,0.07
13330,4405,10,4,0.26
13331,4405,1,1,0.29
13332,4405,66,3,0.09
13333,4405,85,1,0.22
13334,4406,88,2,0.2
13335,4406,65,1,0
13336,4407,37,3,0.05
13337,4407,42,2,0.21
13338,4407,50,2,0.1
13339,4407,47,4,0.02
13340,4407,35,1,0.28
13341,4408,70,4,0.02
13342,4408,8,5,0.06
13343,4408,17,1,0.1
13344,4408,76,3,0.03
13345,4408,56,1,0.03
13346,4409,66,2,0.05
13347,4409,97,1,0.18
13348,4409,96,3,0.28
13349,4410,87,4,0.24
13350,4410,17,1,0.12
13351,4411,92,5,0.09
13352,4411,12,1,0
13353,4411,9,2,0.21
13354,4411,29,1,0.04
13355,4412,75,4,0.1
13356,4412,48,4,0.2
13357,4412,32,2,0.07
13358,4412,94,2,0.12
13359,4413,13,3,0.07
13360,4413,37,4,0.27
13361,4413,23,5,0.01
13362,4414,34,5,0.19
13363,4414,41,2,0.15
13364,4414,94,5,0.23
13365,4414,2,3,0.22
13366,4415,1,5,0.23
13367,4415,94,3,0.05
13368,4415,83,1,0.13
13369,4416,51,2,0.1
13370,4416,58,4,0.05
13371,4417,90,5,0.15
13372,4418,37,1,0.29
13373,4418,48,5,0.02
13374,4418,45,4,0.27
13375,4418,74,5,0.22
13376,4419,48,3,0.1
13377,4420,40,5,0.11
13378,4420,48,2,0.19
13379,4420,33,2,0.19
13380,4420,18,2,0.03
13381,4420,26,2,0.17
13382,4421,34,5,0.14
13383,4421,83,2,0.17
13384,4422,85,2,0.01
13385,4423,80,1,0.19
13386,4423,59,2,0.12
13387,4424,84,2,0.22
13388,4425,5,3,0.19
13389,4425,63,5,0.23
13390,4426,14,3,0.11
13391,4426,98,4,0.04
13392,4427,30,1,0.07
13393,4427,18,3,0.25
13394,4427,29,1,0
13395,4428,27,1,0.08
13396,4429,40,2,0.03
13397,4429,32,4,0.19
13398,4429,65,1,0.29
13399,4430,43,5,0.04
13400,4430,18,4,0.29
13401,4430,4,2,0.13
13402,4431,73,4,0.12
13403,4431,84,4,0.18
13404,4431,95,5,0.28
13405,4432,45,4,0.2
13406,4432,56,3,0.02
13407,4433,45,1,0.26
13408,4433,89,4,0.24
13409,4434,80,4,0.14
13410,4434,90,4,0.21
13411,4434,25,2,0.17
13412,4434,65,1,0.28
13413,4434,57,1,0.27
13414,4435,37,4,0.09
13415,4435,85,3,0.19
13416,4435,17,1,0.03
13417,4435,19,4,0.24
13418,4435,2,3,0.04
13419,4436,73,2,0.07
13420,4436,92,2,0.06
13421,4436,71,1,0.24
13422,4437,28,1,0.12
13423,4437,10,4,0.3
13424,4438,86,4,0.09
13425,4438,40,4,0.17
13426,4438,6,4,0.03
13427,4438,78,5,0.24
13428,4438,75,3,0.27
13429,4439,16,3,0.15
13430,4440,17,2,0.17
13431,4440,26,4,0.04
13432,4440,83,3,0.28
13433,4440,67,4,0
13434,4441,39,2,0.06
13435,4441,23,3,0.1
13436,4441,66,5,0.22
13437,4441,37,4,0.22
13438,4442,58,1,0.24
13439,4442,60,5,0.15
13440,4443,67,1,0.11
13441,4444,81,1,0.02
13442,4444,64,5,0.08
13443,4444,40,3,0.01
13444,4444,20,4,0.25
13445,4445,78,3,0.05
13446,4445,40,2,0.13
13447,4445,27,4,0.12
13448,4445,7,3,0.09
13449,4445,97,4,0.24
13450,4446,15,1,0.16
13451,4446,10,4,0.02
13452,4446,22,4,0.22
13453,4446,83,2,0.09
13454,4447,60,3,0.18
13455,4447,57,5,0.22
13456,4447,48,2,0.14
13457,4447,31,2,0.19
13458,4448,82,5,0.25
13459,4449,14,3,0.12
13460,4449,42,3,0.04
13461,4449,28,3,0.08
13462,4449,99,3,0.1
13463,4449,57,5,0.14
13464,4450,93,4,0.18
13465,4451,61,4,0.19
13466,4452,81,3,0.1
13467,4452,27,1,0.3
13468,4452,10,4,0.06
13469,4453,14,2,0.14
13470,4453,45,5,0.05
13471,4453,82,2,0.17
13472,4454,46,4,0.13
13473,4454,17,3,0.02
13474,4454,47,3,0.24
13475,4454,81,2,0.1
13476,4454,14,4,0.14
13477,4455,46,4,0.1
13478,4455,84,4,0.09
13479,4455,20,3,0.06
13480,4455,40,2,0.15
13481,4455,18,2,0.01
13482,4456,7,3,0.02
13483,4456,54,3,0.27
13484,4457,6,4,0.05
13485,4457,44,2,0.21
13486,4457,88,1,0.22
13487,4457,66,4,0.13
13488,4458,53,4,0.29
13489,4458,57,2,0.11
13490,4458,8,5,0.07
13491,4458,21,1,0.22
13492,4458,44,4,0.22
13493,4459,25,2,0.02
13494,4459,94,1,0.13
13495,4459,45,1,0.12
13496,4459,73,4,0.27
13497,4459,15,3,0.27
13498,4460,33,3,0.2
13499,4460,17,2,0.12
13500,4460,75,3,0.02
13501,4460,96,1,0.24
13502,4460,87,2,0.01
13503,4461,49,4,0.12
13504,4461,5,3,0.02
13505,4461,53,2,0.07
13506,4461,24,1,0.25
13507,4461,16,4,0.09
13508,4462,49,4,0.18
13509,4462,23,5,0.12
13510,4462,44,5,0.13
13511,4462,30,1,0.28
13512,4462,87,2,0.08
13513,4463,23,1,0.15
13514,4463,6,3,0.07
13515,4464,59,4,0.05
13516,4465,72,4,0.08
13517,4465,77,3,0.27
13518,4466,25,4,0.15
13519,4466,38,2,0.16
13520,4466,51,1,0.02
13521,4466,100,4,0.3
13522,4466,89,4,0.2
13523,4467,58,2,0.27
13524,4467,98,5,0.02
13525,4467,14,1,0.24
13526,4467,5,3,0.05
13527,4467,75,2,0.28
13528,4468,29,3,0.28
13529,4468,22,2,0.06
13530,4468,64,3,0.01
13531,4468,37,5,0.24
13532,4468,51,2,0.19
13533,4469,36,5,0.2
13534,4469,52,5,0.08
13535,4469,5,3,0.25
13536,4470,54,1,0.12
13537,4470,96,3,0.1
13538,4471,17,4,0.18
13539,4471,26,5,0.17
13540,4471,8,2,0.04
13541,4472,86,4,0.02
13542,4472,50,5,0.25
13543,4472,98,1,0.09
13544,4473,10,1,0.04
13545,4473,79,4,0.2
13546,4473,84,3,0.08
13547,4473,11,5,0.22
13548,4474,26,4,0.14
13549,4474,5,2,0.19
13550,4474,54,4,0.28
13551,4475,43,1,0.06
13552,4476,100,2,0.07
13553,4476,58,2,0.29
13554,4476,36,4,0.2
13555,4476,99,3,0.29
13556,4477,2,3,0.16
13557,4477,46,1,0.03
13558,4477,76,1,0.27
13559,4477,41,4,0.22
13560,4478,24,4,0.15
13561,4478,10,1,0.02
13562,4479,66,3,0.03
13563,4479,45,5,0.21
13564,4479,88,4,0.05
13565,4479,75,1,0.12
13566,4480,18,2,0.04
13567,4480,78,2,0.28
13568,4480,32,5,0.08
13569,4481,57,3,0.24
13570,4481,62,4,0.03
13571,4481,52,3,0.2
13572,4481,21,2,0.2
13573,4481,47,5,0.27
13574,4482,31,4,0.13
13575,4482,64,5,0.17
13576,4482,31,3,0.01
13577,4482,26,2,0.14
13578,4482,28,4,0.26
13579,4483,46,5,0.05
13580,4484,54,5,0.12
13581,4484,83,5,0.01
13582,4484,3,4,0.18
13583,4484,54,3,0.07
13584,4485,7,2,0.24
13585,4486,47,1,0.18
13586,4486,89,4,0.2
13587,4486,3,3,0.14
13588,4486,1,5,0.05
13589,4487,31,2,0.14
13590,4488,34,2,0.2
13591,4489,61,3,0.13
13592,4489,23,4,0.25
13593,4490,75,2,0.19
13594,4490,88,4,0.3
13595,4491,80,3,0.26
13596,4491,42,3,0.05
13597,4491,54,2,0.18
13598,4491,94,2,0.28
13599,4491,94,5,0.26
13600,4492,28,2,0.23
13601,4492,4,4,0.05
13602,4492,66,1,0.23
13603,4492,79,3,0.18
13604,4492,14,4,0.28
13605,4493,4,5,0.24
13606,4493,97,1,0.18
13607,4493,72,1,0.08
13608,4493,80,2,0.07
13609,4493,93,2,0.13
13610,4494,100,3,0.1
13611,4494,17,2,0.15
13612,4494,78,3,0.04
13613,4495,30,2,0.21
13614,4495,91,4,0.05
13615,4495,19,1,0.24
13616,4495,45,2,0.04
13617,4496,100,1,0.12
13618,4497,25,2,0.17
13619,4497,57,3,0.11
13620,4497,11,4,0.1
13621,4497,90,1,0.13
13622,4497,70,4,0.05
13623,4498,76,3,0.26
13624,4498,29,2,0.17
13625,4498,55,1,0.28
13626,4499,60,3,0.25
13627,4499,83,5,0.12
13628,4499,96,3,0.27
13629,4500,9,1,0.15
13630,4500,28,2,0.2
13631,4500,59,2,0.06
13632,4500,74,1,0.17
13633,4501,69,3,0.29
13634,4502,47,1,0.23
13635,4502,28,4,0.17
13636,4502,86,5,0.1
13637,4503,49,4,0.26
13638,4504,84,3,0.11
13639,4504,80,5,0.02
13640,4504,77,4,0.3
13641,4504,53,5,0.13
13642,4505,95,2,0.04
13643,4506,36,3,0.17
13644,4506,74,3,0.21
13645,4506,38,2,0.14
13646,4506,1,3,0.06
13647,4507,20,3,0.18
13648,4507,54,2,0.13
13649,4507,16,4,0.14
13650,4508,91,3,0.04
13651,4508,19,1,0.26
13652,4508,88,3,0.04
13653,4509,92,5,0.25
13654,4510,66,1,0.2
13655,4510,88,5,0.01
13656,4511,33,4,0.06
13657,4511,59,3,0.03
13658,4512,76,3,0.16
13659,4512,94,5,0.1
13660,4513,95,2,0.07
13661,4513,61,1,0.01
13662,4513,41,2,0.22
13663,4513,42,1,0.29
13664,4513,41,4,0.22
13665,4514,29,1,0.21
13666,4514,10,5,0.2
13667,4514,81,1,0.27
13668,4515,30,2,0.23
13669,4515,34,4,0.19
13670,4515,90,3,0.26
13671,4515,28,2,0.28
13672,4516,22,3,0.09
13673,4516,63,4,0.16
13674,4516,19,2,0.01
13675,4516,70,2,0.17
13676,4516,83,5,0.27
13677,4517,44,5,0.21
13678,4517,23,5,0.28
13679,4517,45,4,0.04
13680,4518,54,5,0.29
13681,4518,13,5,0.2
13682,4518,66,1,0.13
13683,4518,23,3,0.28
13684,4518,77,5,0.06
13685,4519,42,2,0.22
13686,4519,44,1,0.06
13687,4519,67,4,0.03
13688,4520,54,4,0.21
13689,4520,50,1,0.13
13690,4521,2,3,0.08
13691,4521,29,4,0.2
13692,4521,62,2,0.11
13693,4521,11,2,0.15
13694,4522,62,1,0.13
13695,4522,97,3,0.29
13696,4522,10,2,0.03
13697,4523,99,5,0.09
13698,4523,1,4,0.19
13699,4523,58,2,0.3
13700,4523,55,4,0.3
13701,4523,7,3,0.03
13702,4524,22,5,0.06
13703,4524,79,1,0.19
13704,4524,57,5,0.28
13705,4524,81,4,0.09
13706,4525,50,3,0.15
13707,4525,34,1,0.27
13708,4525,15,5,0.25
13709,4525,82,3,0.1
13710,4525,16,4,0.29
13711,4526,1,3,0.12
13712,4526,14,4,0.03
13713,4526,91,2,0.16
13714,4527,7,2,0.18
13715,4527,60,2,0.25
13716,4527,62,3,0.08
13717,4528,54,5,0.19
13718,4528,75,3,0.03
13719,4528,17,3,0.28
13720,4528,97,1,0.18
13721,4529,26,4,0.2
13722,4529,8,2,0.15
13723,4529,83,3,0.05
13724,4529,97,5,0.06
13725,4530,27,2,0.19
13726,4531,63,5,0.06
13727,4531,40,2,0.28
13728,4531,69,3,0.19
13729,4531,14,5,0.14
13730,4532,53,2,0.15
13731,4532,66,4,0.21
13732,4532,85,5,0.04
13733,4532,43,3,0.07
13734,4533,26,4,0.12
13735,4533,65,4,0.03
13736,4533,60,1,0.29
13737,4533,56,3,0.26
13738,4534,77,3,0.1
13739,4534,25,5,0.08
13740,4534,48,1,0.13
13741,4535,67,5,0.1
13742,4535,100,2,0.18
13743,4535,69,4,0.07
13744,4535,8,5,0.17
13745,4535,60,2,0.16
13746,4536,89,3,0.04
13747,4536,75,2,0.21
13748,4536,99,5,0.09
13749,4537,11,3,0.27
13750,4537,91,1,0.08
13751,4538,46,3,0.09
13752,4539,75,4,0.14
13753,4540,19,3,0.27
13754,4540,71,3,0.15
13755,4540,5,3,0.01
13756,4540,100,3,0.05
13757,4541,82,4,0.3
13758,4541,3,2,0.11
13759,4541,60,4,0.11
13760,4541,30,1,0.29
13761,4542,74,5,0.15
13762,4542,10,1,0.17
13763,4542,51,3,0.23
13764,4542,13,5,0.26
13765,4543,63,2,0.25
13766,4544,36,4,0.03
13767,4544,93,1,0.08
13768,4545,64,1,0.15
13769,4546,20,2,0.02
13770,4546,19,3,0.03
13771,4546,90,2,0.19
13772,4546,1,2,0.18
13773,4546,46,1,0.02
13774,4547,39,4,0.08
13775,4548,23,5,0.17
13776,4548,91,3,0.3
13777,4548,42,2,0.07
13778,4548,65,2,0.21
13779,4549,33,5,0.29
13780,4550,45,4,0.21
13781,4550,38,3,0.11
13782,4550,70,3,0.09
13783,4550,49,2,0.06
13784,4551,100,5,0.16
13785,4551,40,4,0.1
13786,4552,6,2,0.21
13787,4552,72,2,0.24
13788,4552,72,2,0.09
13789,4552,27,1,0.04
13790,4552,7,4,0.2
13791,4553,85,3,0.24
13792,4553,6,2,0.11
13793,4553,96,5,0.07
13794,4554,16,4,0.2
13795,4554,95,2,0.06
13796,4554,92,2,0.28
13797,4555,98,4,0.03
13798,4556,13,5,0.05
13799,4556,50,1,0.27
13800,4557,73,2,0.29
13801,4557,9,5,0.28
13802,4558,82,5,0.03
13803,4558,11,1,0.16
13804,4558,8,2,0.28
13805,4558,31,5,0.17
13806,4559,74,4,0.27
13807,4559,99,2,0.24
13808,4559,86,3,0.13
13809,4559,41,2,0.23
13810,4560,40,3,0.2
13811,4560,9,5,0.2
13812,4560,25,3,0.09
13813,4560,100,4,0.21
13814,4561,51,2,0.18
